id,verse_id,author,text,source
66309,31618,"Haydock (Revised)","She took his head and tossed his body to the ground, ensuring everyone would see that the great Assyrian leader had fallen.","Scholarly Modern Commentary"
66310,31619,"Haydock (Revised)","She quickly composed herself and left the tent with the head hidden in her bag.","Scholarly Modern Commentary"
66311,31621,"Haydock (Revised)","She approached the city gate of Bethulia and called to the watchmen, announcing that God was with Israel.","Scholarly Modern Commentary"
66312,31622,"Haydock (Revised)","The citizens, hearing her voice, rushed down to open the gate.","Scholarly Modern Commentary"
66313,31623,"Haydock (Revised)","They were astonished to see her return, as they had already begun to fear the worst.","Scholarly Modern Commentary"
66314,31624,"Haydock (Revised)","Judith loudly proclaimed that God had not withdrawn His mercy and had destroyed their enemies by her hand.","Scholarly Modern Commentary"
66315,31627,"Haydock (Revised)","St. Ambrose noted that the fasting of one woman was enough to overthrow an entire host of drunkards.","Scholarly Modern Commentary"
66316,31628,"Haydock (Revised)","Judith assured the people that the general had not sinned with her and that God's protection had preserved her honor. The people fell down and blessed God for bringing their enemies to nothing.","Scholarly Modern Commentary"
66317,31629,"Haydock (Revised)","The head of Holofernes was displayed on the city wall.","Scholarly Modern Commentary"
66318,31630,"Haydock (Revised)","Judith instructed the men to take up their arms and make a show of force as if they were going to attack. This would cause the Assyrian guards to rush to Holofernes' tent, find him dead, and be seized with panic.","Scholarly Modern Commentary"
66319,31634,"Haydock (Revised)","She also requested that Achior be brought to see the head of the man who had despised Israel. When Achior saw it, he was filled with awe and became a sincere convert to the God of Israel. He requested to be circumcised and joined the Jewish community, a testimony to his profound faith and sincerity.","Scholarly Modern Commentary"
66320,31635,"Haydock (Revised)","The Greek text describes the soldiers moving in companies toward the mountain's ascent.","Scholarly Modern Commentary"
66321,31636,"Haydock (Revised)","The captains and leaders of the Assyrians, hearing the noise, gathered at Holofernes' tent. They urged his chief steward to wake him, thinking the 'slaves' (the Israelites) were being foolishly bold by coming down to offer battle for their own destruction.","Scholarly Modern Commentary"
66322,31640,"Haydock (Revised)","The Assyrians spoke of their enemies with contempt, comparing them to mice coming out of their holes, similar to how the Philistines once spoke of the Israelites.","Scholarly Modern Commentary"
66323,31641,"Haydock (Revised)","Bagoas knocked at the door of the inner tent, assuming Holofernes was sleeping with Judith. Receiving no answer, he entered the bed-chamber and found the general’s headless body on the floor. The inner apartment was separated by a fine curtain, a common luxury for Persian kings and high officers. Civility required a modest knock, emphasizing the respect and fear they had for their leader.","Scholarly Modern Commentary"
66324,31644,"Haydock (Revised)","Bagoas cried out that the 'slaves' had betrayed them, perhaps suspecting that Judith had managed to smuggle in several of the Jews to help her.","Scholarly Modern Commentary"
66325,31646,"Haydock (Revised)","The other captains were alerted by his shouting.","Scholarly Modern Commentary"
66326,31648,"Haydock (Revised)","Panic spread through the camp as the news of Holofernes' death broke. Rushing out in fear and trembling, the soldiers fled in every direction, including the Moabites who had been encamped around the city. Every available Israelite warrior then rushed out after them.","Scholarly Modern Commentary"
66327,31652,"Haydock (Revised)","Ozias sent word to all parts of Israel, and the entire nation joined in the pursuit. The Israelites slaughtered the fleeing Assyrians all the way past Damascus. Without a leader, the Assyrian army was easily massacred as they retreated in chaos.","Scholarly Modern Commentary"
66328,31654,"Haydock (Revised)","The Israelites returned to the camp and were enriched by the immense amount of plunder and spoils left behind.","Scholarly Modern Commentary"
66329,31655,"Haydock (Revised)","They took possession of everything in the surrounding villages and cities, finding a great abundance of goods.","Scholarly Modern Commentary"
66330,31656,"Haydock (Revised)","High priest Joachim and the senate (the principal men and priests) came from Jerusalem to see the great work God had done for Israel and to honor Judith. Joachim, who may have been the same as Eliacim, was a leading figure in both spiritual and temporal affairs during this time.","Scholarly Modern Commentary"
66331,31657,"Haydock (Revised)","They entered Judith's house and praised her as the 'joy of Israel' and the 'boast of our race,' acknowledging that God was pleased with what she had accomplished by her own hand. Judith is often seen as a prophetic figure of the Blessed Virgin Mary.","Scholarly Modern Commentary"
66332,31658,"Haydock (Revised)","Judith was highly admired for remaining a chaste widow instead of seeking a second marriage. While marriage was highly valued in Jewish culture, her dedication to her state was seen as a special mark of virtue.","Scholarly Modern Commentary"
66333,31660,"Haydock (Revised)","It took thirty (or several) days to gather and divide the immense spoils from the Assyrian camp according to the law.","Scholarly Modern Commentary"
66334,31661,"Haydock (Revised)","Judith led the entire nation in a song of praise. The people joined her, either repeating the verses or singing along in a joyful chorus, much like the victory songs of Miriam and Deborah.","Scholarly Modern Commentary"
66335,31663,"Haydock (Revised)","She praised God as the one who brings an end to wars and destroys armies. This passage is recognized in various traditions as part of the inspired scripture.","Scholarly Modern Commentary"
66336,31665,"Haydock (Revised)","She described how the Assyrians had marched through the rugged mountains and deserts of the north to attack Palestine. They had boasted of their power to dry up rivers and seize the country’s springs to leave it in distress.","Scholarly Modern Commentary"
66337,31666,"Haydock (Revised)","She recalled how they had threatened to destroy the innocent and treat the young as plunder.","Scholarly Modern Commentary"
66338,31667,"Haydock (Revised)","But the Lord brought all their projects to nothing, striking them down by the hand of a woman.","Scholarly Modern Commentary"
66339,31668,"Haydock (Revised)","The Assyrian leader was not defeated by great giants or Titans (legendary powerful figures), but by the courageous act of a lone woman. The text uses terms familiar to the time to emphasize the scale of the victory over a seemingly unstoppable force.","Scholarly Modern Commentary"
66340,31669,"Haydock (Revised)","His defeat served to exalt those in Israel who had suffered under his hand.","Scholarly Modern Commentary"
66341,31670,"Haydock (Revised)","She highlighted how she used her appearance—putting aside her mourning clothes and dressing in fine linen and ornaments—to 'deceive' the enemy for the sake of her people’s deliverance. Her beauty was the instrument of his downfall.","Scholarly Modern Commentary"
66342,31671,"Haydock (Revised)","Her ornamental sandals and the sword she used to strike him are mentioned as the specific markers of his end. In ancient times, the provision of fine sandals was a luxury reserved for royalty.","Scholarly Modern Commentary"
66343,31672,"Haydock (Revised)","Even the Medes and Persians were astonished by her act.","Scholarly Modern Commentary"
66344,31673,"Haydock (Revised)","Judith contrasts the howling and fear of the once-mighty Assyrians with the joy of those they had oppressed.","Scholarly Modern Commentary"
66345,31674,"Haydock (Revised)","Those who were once so proud were forced to sue for pardon as they were overtaken by the forces of the Lord.","Scholarly Modern Commentary"
66346,31675,"Haydock (Revised)","She promised to sing a new hymn to the Lord, acknowledging His greatness and power.","Scholarly Modern Commentary"
66347,31677,"Haydock (Revised)","She praised God as the Creator, whose Spirit brought all things into existence at His command.","Scholarly Modern Commentary"
66348,31678,"Haydock (Revised)","All nature—the mountains and the seas—trembles before His presence.","Scholarly Modern Commentary"
66349,31679,"Haydock (Revised)","Judith emphasizes that no physical sacrifice can please God without inner holiness. External rituals are rejected as worthless if they are not accompanied by a sincere fear and love of the Lord.","Scholarly Modern Commentary"
66350,31680,"Haydock (Revised)","God will surely address the actions of those who oppose His will.","Scholarly Modern Commentary"
66351,31681,"Haydock (Revised)","The text warns of the eternal consequences for those who persecute God's people, describing a state of unending torment. This refers to the final judgment where the impenitent will face the reality of their rejection of God. These 'worms and fire' represent a loss of the vision of God that never ends.","Scholarly Modern Commentary"
66352,31682,"Haydock (Revised)","After their victory, the people went to Jerusalem to offer sacrifices and free gifts. They first underwent ritual purification, as they had been in contact with death and the plunder of their enemies.","Scholarly Modern Commentary"
66353,31683,"Haydock (Revised)","Judith dedicated the items she had taken from Holofernes as a permanent monument to God's victory. This act, sometimes called a 'monument of oblivion,' was meant to ensure that the memory of God's great benefit would never be forgotten.","Scholarly Modern Commentary"
66354,31684,"Haydock (Revised)","The celebration continued for three months (or a full month), and Judith remained with the people in Jerusalem during this time.","Scholarly Modern Commentary"
66355,31685,"Haydock (Revised)","Afterward, she returned to her own possessions in Bethulia and remained highly respected throughout the land.","Scholarly Modern Commentary"
66356,31686,"Haydock (Revised)","Entertain just sentiments of the Deity, and avoid all duplicity. This truth is placed in the strongest light in the first chapters of the Book of Wisdom.","Scholarly Modern Commentary"
66357,31688,"Haydock (Revised)","He shows that their wisdom is all folly, and that they cannot withstand his power. There are mortal sins of thought.","Scholarly Modern Commentary"
66358,31689,"Haydock (Revised)","Soul and body are intimately connected, so that the actions of one defile the other, and banish wisdom. Wisdom cannot remain with those who are enslaved to sin.","Scholarly Modern Commentary"
66359,31690,"Haydock (Revised)","The instructive light of the Holy Ghost will not remain with those who dwell in iniquity. Those who deny God or His Providence are eventually abandoned; their iniquity soon betrays itself.","Scholarly Modern Commentary"
66360,31692,"Haydock (Revised)","The Spirit having made and filled all things, must be perfectly acquainted with every transaction.","Scholarly Modern Commentary"
66361,31695,"Haydock (Revised)","God is strong and jealous. He examines even the smallest deviation from the paths of rectitude.","Scholarly Modern Commentary"
66362,31697,"Haydock (Revised)","Seek not with such eagerness your own ruin through an evil life. Do not throw the blame on death, as if you were necessitated to sin. God created man to be immortal.","Scholarly Modern Commentary"
66363,31699,"Haydock (Revised)","God created everything for health and good. Poison and wild beasts become noxious to man only after sin. It is this which infects the veins. All may derive an antidote from Jesus Christ.","Scholarly Modern Commentary"
66364,31701,"Haydock (Revised)","The wicked strive to draw upon themselves the 'second death' by refusing to repent.","Scholarly Modern Commentary"
66365,31702,"Haydock (Revised)","The author describes the sentiments of epicureans who believe life has no remedy against the grave. They reject as fabulous accounts of miracles and suppose that there is neither reward nor punishment after death.","Scholarly Modern Commentary"
66366,31703,"Haydock (Revised)","Epicureans imagined that life began by chance and vanishes like smoke. They see speech and reason as merely a 'spark' coming from the fire of the soul, which they believe is mortal.","Scholarly Modern Commentary"
66367,31706,"Haydock (Revised)","The epicureans were convinced of the fragility of nature, but they drew false inferences, pretending we should only enjoy ourselves now. This they ought to have proved.","Scholarly Modern Commentary"
66368,31707,"Haydock (Revised)","From the disbelief of future rewards and punishments proceeds the epicure's life.","Scholarly Modern Commentary"
66369,31708,"Haydock (Revised)","Youth is the spring of life. The voluptuous conclude that we should make use of transitory things, but it would be more rational to despise them.","Scholarly Modern Commentary"
66370,31712,"Haydock (Revised)","They live by strange maxims—that might makes right—which few will dare to proclaim even if they act according to them.","Scholarly Modern Commentary"
66371,31713,"Haydock (Revised)","Infidels are not content to live in riot; they also persecute the just. This passage points out the conduct of the Jews towards our Saviour in a striking manner.","Scholarly Modern Commentary"
66372,31714,"Haydock (Revised)","The prophets spoke to sinners in the name of God, and many lost their lives for it. Christ appeared to promote their welfare, yet this only irritated them.","Scholarly Modern Commentary"
66373,31721,"Haydock (Revised)","The wicked judge the just by their own standards, ironically suggesting that if the just had God's protection, they would have been saved from their trials.","Scholarly Modern Commentary"
66374,31723,"Haydock (Revised)","The disbelief of mysteries leads to a dissolute life and to the persecution of the just. The pagans failed to see the advantages of suffering.","Scholarly Modern Commentary"
66375,31725,"Haydock (Revised)","Lucifer was guilty of envy, striving to be like the Most High and bringing sin and death to humanity.","Scholarly Modern Commentary"
66376,31726,"Haydock (Revised)","During life, the just are protected by God, and still more in death. This passage is very applicable to martyrs: temporal death is for them the road to happiness.","Scholarly Modern Commentary"
66377,31727,"Haydock (Revised)","The wicked err when they suppose that the just shall be no more after death. If the hopes of the pious were confined to this world, they would be most miserable.","Scholarly Modern Commentary"
66378,31731,"Haydock (Revised)","The sufferings which the just have voluntarily endured are like a refined sacrifice pleasing to God. At the time of their 'visitation,' they shall shine among the saints.","Scholarly Modern Commentary"
66379,31733,"Haydock (Revised)","All the just shall approve of God's condemning the wicked. They shall be invested with a spiritual power that will appear most terrible at the last day.","Scholarly Modern Commentary"
66380,31734,"Haydock (Revised)","Charity secures both faith and hope, which without it are unavailing. Those who have the virtue of hope will await the completion of God's promises.","Scholarly Modern Commentary"
66381,31737,"Haydock (Revised)","Choosing a dissolute life is foolish, and the family of the wicked often imitate their conduct and become their torment.","Scholarly Modern Commentary"
66382,31738,"Haydock (Revised)","The Jews deemed being barren a reproach, but it is better than children born of a crime. Good works serve instead of children for one's eternal glory.","Scholarly Modern Commentary"
66383,31741,"Haydock (Revised)","Those born of unfaithfulness will be wholly destroyed. While the crime of parents is not directly imputed to the offspring, experience shows the fruits of such acts are often miserable.","Scholarly Modern Commentary"
66384,31743,"Haydock (Revised)","At the time of trial, God knows the works of all. It can happen that the children of saints are cast away if they choose a wicked path.","Scholarly Modern Commentary"
66385,31745,"Haydock (Revised)","The offspring of the chaste and faithful is happy and honorable. Purity of faith is the foundation of all virtues pleasing to God.","Scholarly Modern Commentary"
66386,31746,"Haydock (Revised)","Virtue extorts the esteem even of worldlings. Many seek to win the conflict for the cause of continence.","Scholarly Modern Commentary"
66387,31747,"Haydock (Revised)","The plantations of the unchaste will not prosper, whereas virtue leaves an eternal impact.","Scholarly Modern Commentary"
66388,31750,"Haydock (Revised)","Whether children of unfaithfulness live or die, they can be a reproach to their parents, reminding them of their lack of virtue.","Scholarly Modern Commentary"
66389,31751,"Haydock (Revised)","If a just man dies early, he is still in a state of rest. Whenever death comes, it is for his advantage; an immaculate life is preferred over the long old age of the wicked.","Scholarly Modern Commentary"
66390,31755,"Haydock (Revised)","God sometimes takes the just early to protect them from the bewitching corruption of the world. Bad conversations can corrupt the best manners, but God is able to preserve the just.","Scholarly Modern Commentary"
66391,31756,"Haydock (Revised)","The pleasures and goods of the world are like a fascination or delusion. Worldlings mistakenly believe these transitory objects are real and lasting goods.","Scholarly Modern Commentary"
66392,31763,"Haydock (Revised)","At the judgment, the damned shall have no excuse; their own conscience will serve as a thousand witnesses against them.","Scholarly Modern Commentary"
66393,31764,"Haydock (Revised)","Conscience will condemn or acquit those who have no other law, acting as an internal witness of their lives.","Scholarly Modern Commentary"
66394,31765,"Haydock (Revised)","At the day of judgment, the just and the reprobate will see each other's condition. The wicked will realize they plundered the just and frustrated their holy labors in vain.","Scholarly Modern Commentary"
66395,31767,"Haydock (Revised)","The wicked will repent in despair, realizing they were wrong to hold the righteous in such reproach and ridicule.","Scholarly Modern Commentary"
66396,31769,"Haydock (Revised)","They will be forced to admit that the just were truly counted among the children of God.","Scholarly Modern Commentary"
66397,31770,"Haydock (Revised)","They will realize they lacked true understanding and justice, wandering far from the light of truth.","Scholarly Modern Commentary"
66398,31773,"Haydock (Revised)","Worldly fame passes as quickly as a post or a messenger. Many whose actions are admired in history were actually the scourges of mankind.","Scholarly Modern Commentary"
66399,31777,"Haydock (Revised)","Man's life passes quickly, and few leave behind a truly good reputation that lasts in the light of eternity.","Scholarly Modern Commentary"
66400,31778,"Haydock (Revised)","Such are the sentiments of the doomed, realizing too late that they focused on transitory things. The past time is used here to show the certainty of these events.","Scholarly Modern Commentary"
66401,31779,"Haydock (Revised)","Life passes as quickly as dust or the tender wool blown in the wind.","Scholarly Modern Commentary"
66402,31780,"Haydock (Revised)","The care for the just is with God; He provides for them and perfectly understands every transaction of their lives.","Scholarly Modern Commentary"
66403,31781,"Haydock (Revised)","The elect will receive a crown of glory at the foot of God's throne, finding every advantage in Him.","Scholarly Modern Commentary"
66404,31782,"Haydock (Revised)","God will take up zeal as His complete armour, making the misery of the damned unchangeable and defending His own.","Scholarly Modern Commentary"
66405,31785,"Haydock (Revised)","Every element of nature will become a weapon against the unwise. As we have sinned in all, we are wounded by every thing.","Scholarly Modern Commentary"
66406,31786,"Haydock (Revised)","The Lord's judgments will strike directly and precisely to the mark.","Scholarly Modern Commentary"
66407,31787,"Haydock (Revised)","He alludes to the power of God over all nature, using comparisons like military engines that throw stones to show His irresistible force.","Scholarly Modern Commentary"
66408,31788,"Haydock (Revised)","Wisdom is more valuable than physical strength. Those who seek her must remain connected to her maxims.","Scholarly Modern Commentary"
66409,31789,"Haydock (Revised)","The author speaks with the voice of Solomon to give these truths weight, acknowledging that all true wisdom and inspiration come from God.","Scholarly Modern Commentary"
66410,31791,"Haydock (Revised)","All power is from God and must be respected. Rulers must render an account to the common Master for how they used their authority.","Scholarly Modern Commentary"
66411,31793,"Haydock (Revised)","God severely chastised even great leaders like David and Moses, showing that He expects much from those in rule.","Scholarly Modern Commentary"
66412,31794,"Haydock (Revised)","Those in power have a higher duty to perform. Ignorance is no excuse for a ruler failing in their responsibility.","Scholarly Modern Commentary"
66413,31795,"Haydock (Revised)","God punishes or rewards all in proportion to their exigencies and the reality of their actions.","Scholarly Modern Commentary"
66414,31796,"Haydock (Revised)","The mighty must be warned not to forget God and themselves, for each must render an account of their charge.","Scholarly Modern Commentary"
66415,31797,"Haydock (Revised)","This message is directed to kings and tyrants—those who hold high office among the people.","Scholarly Modern Commentary"
66416,31798,"Haydock (Revised)","Those who judge others must remain holy themselves. Ultimately, everyone must answer to the sovereign Judge.","Scholarly Modern Commentary"
66417,31800,"Haydock (Revised)","Wisdom is easily found by those who seek her with the assistance of divine grace.","Scholarly Modern Commentary"
66418,31802,"Haydock (Revised)","Wisdom is ready to introduce herself, standing 'at the door' of anyone who desires her guidance.","Scholarly Modern Commentary"
66419,31803,"Haydock (Revised)","Entertain a sincere and eager desire to be guided by the maxims of wisdom.","Scholarly Modern Commentary"
66420,31804,"Haydock (Revised)","Divine Providence is always on the watch to facilitate our just designs and save us.","Scholarly Modern Commentary"
66421,31805,"Haydock (Revised)","True wisdom begins with a sincere desire for instruction and a willingness to submit to correction.","Scholarly Modern Commentary"
66422,31808,"Haydock (Revised)","Wisdom is the path that leads eventually to an eternal throne and an everlasting kingdom.","Scholarly Modern Commentary"
66423,31811,"Haydock (Revised)","While ancient philosophers often claimed the invention of wisdom, true wisdom proceeds from the bosom of God and has been practiced since the beginning of time.","Scholarly Modern Commentary"
66424,31812,"Haydock (Revised)","Wisdom should be shared and diffused among others, never hidden out of envy.","Scholarly Modern Commentary"
66425,31813,"Haydock (Revised)","Solomon acquired wisdom, showing that it is accessible to anyone who seeks it with a sincere heart.","Scholarly Modern Commentary"
66426,31818,"Haydock (Revised)","Life is something of a stage where all are equal before entering it and after leaving it.","Scholarly Modern Commentary"
66427,31819,"Haydock (Revised)","Recognizing he had no natural advantage over others, Solomon prayed for the specific wisdom required to lead his people.","Scholarly Modern Commentary"
66428,31820,"Haydock (Revised)","He prioritized wisdom over physical kingdoms or wealth, recognizing it as the most valuable of all created and uncreated things.","Scholarly Modern Commentary"
66429,31825,"Haydock (Revised)","He shared what he learned without selfishness, a practice that should be imitated by all who are learned.","Scholarly Modern Commentary"
66430,31826,"Haydock (Revised)","Wisdom leads a person closer to God. While the wise do not seek glory for themselves, it often follows them anyway.","Scholarly Modern Commentary"
66431,31827,"Haydock (Revised)","Solomon expressed his thoughts with sincerity and captivation, avoiding the presumption that often plagues the powerful. His soul’s greatness was seen in both his words and his wise works.","Scholarly Modern Commentary"
66432,31830,"Haydock (Revised)","Wisdom grants an understanding of the times—past, present, and future—and the changing seasons and cycles of the world.","Scholarly Modern Commentary"
66433,31834,"Haydock (Revised)","The spirit of wisdom is manifold and active, eloquent and subtle, capable of knowing and persuading. It is essentially the Holy Spirit working within the human understanding.","Scholarly Modern Commentary"
66434,31836,"Haydock (Revised)","This spirit is one with the Son of God.","Scholarly Modern Commentary"
66435,31837,"Haydock (Revised)","Wisdom is the brightness of eternal glory, a concept St. Paul later applied to Jesus. It is communicated to prophets and saints in every age.","Scholarly Modern Commentary"
66436,31838,"Haydock (Revised)","God's goodness is seen in how He communicates His own nature through the generation of the Son and the Holy Spirit.","Scholarly Modern Commentary"
66437,31839,"Haydock (Revised)","No nation has been left without God's light. Even among the Gentiles, people like Job and certain philosophers recognized important truths about the Creator, even if they sometimes erred in their practice.","Scholarly Modern Commentary"
66438,31842,"Haydock (Revised)","Unlike the sun which is followed by night, the light of divine wisdom never fails, even if human wisdom is subject to change.","Scholarly Modern Commentary"
66439,31843,"Haydock (Revised)","Infinite wisdom is present everywhere and directs all things with ease.","Scholarly Modern Commentary"
66440,31846,"Haydock (Revised)","True wisdom teaches us to refer all things back to God and to imitate His works, whereas mere philosophy often leads to empty speculation.","Scholarly Modern Commentary"
66441,31848,"Haydock (Revised)","Wisdom is the ultimate teacher of virtue; any science that does not lead to a virtuous life is essentially empty.","Scholarly Modern Commentary"
66442,31850,"Haydock (Revised)","Solomon’s wisdom extended to rhetoric, the solving of riddles, and an understanding of natural wonders like eclipses. He could judge the future by understanding the patterns of the past.","Scholarly Modern Commentary"
66443,31855,"Haydock (Revised)","Solomon’s fame remains as an inspiration to leaders, though his own life serves as a warning that one must remain faithful to the end.","Scholarly Modern Commentary"
66444,31857,"Haydock (Revised)","Goodness and courage are the two most essential qualities for any ruler.","Scholarly Modern Commentary"
66445,31861,"Haydock (Revised)","A person’s natural dispositions are gifts that are perfected through labor and divine grace.","Scholarly Modern Commentary"
66446,31862,"Haydock (Revised)","While people are born with varying capacities for learning, no one is 'more' or 'less' infected by original sin than another.","Scholarly Modern Commentary"
66447,31863,"Haydock (Revised)","Self-control and virtue are gifts that ultimately come from God. Solomon’s prayer for wisdom included a request for every related virtue, including religion and chastity.","Scholarly Modern Commentary"
66448,31864,"Haydock (Revised)","His entire prayer is a beautiful expansion on his request for wisdom in 1 Kings, serving as a reminder to all in authority to love justice.","Scholarly Modern Commentary"
66449,31870,"Haydock (Revised)","Rulers should govern their people with the constant awareness that they are God's children.","Scholarly Modern Commentary"
66450,31871,"Haydock (Revised)","The Temple Solomon built was a permanent version of the tabernacle, representing the dwelling of God among His people.","Scholarly Modern Commentary"
66451,31872,"Haydock (Revised)","Uncreated wisdom is God Himself, while the wisdom given to people is His gift. Solomon recognized this majesty while preparing the earthly temple.","Scholarly Modern Commentary"
66452,31880,"Haydock (Revised)","No one can govern as a representative of God without the guidance of His Spirit.","Scholarly Modern Commentary"
66453,31883,"Haydock (Revised)","Our first parents (Adam and Eve) eventually repented and were saved. Before sin, humanity’s dominion over the world was willing; afterward, it required effort and ingenuity.","Scholarly Modern Commentary"
66454,31884,"Haydock (Revised)","In contrast, there is no evidence that the unjust Cain ever repented.","Scholarly Modern Commentary"
66455,31885,"Haydock (Revised)","God used Noah as a just man to preserve humanity during the flood. While he was a skilled mechanic, it was God who ultimately directed the wooden ark and ensured its safety amid the storms.","Scholarly Modern Commentary"
66456,31886,"Haydock (Revised)","Wisdom chose and approved of Abraham, who remained faithful even when called to go against his natural tenderness as a father to offer his son Isaac. His obedience was his true act of compassion toward God.","Scholarly Modern Commentary"
66457,31887,"Haydock (Revised)","Lot was the 'just man' delivered from the destruction of the five cities (Pentapolis), including Sodom and Gomorrah.","Scholarly Modern Commentary"
66458,31891,"Haydock (Revised)","Wisdom guided Jacob and opened a vision of heaven and the ascending angels to him.","Scholarly Modern Commentary"
66459,31892,"Haydock (Revised)","Despite Laban’s attempts at deceit, Jacob grew wealthy through the favor of God.","Scholarly Modern Commentary"
66460,31893,"Haydock (Revised)","Wisdom protected Jacob in his conflicts with Laban and Esau and stood with him in his symbolic struggle with the angel.","Scholarly Modern Commentary"
66461,31894,"Haydock (Revised)","Joseph was the just man who refused to sin when tempted and was preserved through both the pit his brothers threw him into and the prison where he was wrongly confined.","Scholarly Modern Commentary"
66462,31895,"Haydock (Revised)","He eventually rose to high authority as a ruler under Pharaoh and was recognized as one who understood the will of God.","Scholarly Modern Commentary"
66463,31897,"Haydock (Revised)","Moses was the servant of God used to deliver the people and was honored as one with whom God spoke directly.","Scholarly Modern Commentary"
66464,31902,"Haydock (Revised)","Even those who felt speechless or kept in ignorance were given the ability to sound forth God's praise through miracles.","Scholarly Modern Commentary"
66465,31903,"Haydock (Revised)","Moses, the prophet, governed the people with the utmost prudence and ministry.","Scholarly Modern Commentary"
66466,31905,"Haydock (Revised)","Wisdom protected them from every enemy (like the Amelikites) who dared to attack.","Scholarly Modern Commentary"
66467,31907,"Haydock (Revised)","God used similar things to both punish and favor. While the Egyptians were tormented by their own river turning to blood, the Israelites were refreshed with water miraculously brought from a rock in the desert.","Scholarly Modern Commentary"
66468,31909,"Haydock (Revised)","The Nile, which the Egyptians wrongly worshiped as a god, became the very source of their punishment.","Scholarly Modern Commentary"
66469,31916,"Haydock (Revised)","The Israelites' benefit from the miraculous water was made even more profound by the contrast with the Egyptians' suffering.","Scholarly Modern Commentary"
66470,31918,"Haydock (Revised)","The Egyptians, who worshiped 'dumb beasts' like asps and frogs, were eventually punished through them (frogs, flies, and locusts).","Scholarly Modern Commentary"
66471,31926,"Haydock (Revised)","If a person neglects to reform their character in this world, they must expect the consequences of their life in the next.","Scholarly Modern Commentary"
66472,31927,"Haydock (Revised)","God created nothing evil; disorder is the work of humanity’s choices, not the Creator.","Scholarly Modern Commentary"
66473,31928,"Haydock (Revised)","God calls all things into existence and establishes them in their proper place.","Scholarly Modern Commentary"
66474,31929,"Haydock (Revised)","God loves the soul of man, and His incorruptible Spirit is a proof of His love and divinity.","Scholarly Modern Commentary"
66475,31933,"Haydock (Revised)","He refers to the Promised Land as a 'consecration'—a sacred place where His temple was to be established and humanity's redemption was to be worked out.","Scholarly Modern Commentary"
66476,31936,"Haydock (Revised)","God even used small things like 'wasps' as auxiliaries to help the Israelites, illustrating His power to use any part of nature.","Scholarly Modern Commentary"
66477,31938,"Haydock (Revised)","While all humans are by nature prone to error, the Canaanites had hardened themselves through custom and malice until their wickedness felt almost 'natural.'","Scholarly Modern Commentary"
66478,31939,"Haydock (Revised)","God’s anger is always accompanied by tranquility; He manages even justice with a level of mercy.","Scholarly Modern Commentary"
66479,31940,"Haydock (Revised)","Humanity should not question the Creator's design, for we know that under a just God, no one is miserable unless their choices have made them so.","Scholarly Modern Commentary"
66480,31943,"Haydock (Revised)","Some have misinterpreted texts about punishment, but the core truth is that God’s virtue is always consistent with His justice.","Scholarly Modern Commentary"
66481,31947,"Haydock (Revised)","Because God is a God of clemency, no one should ever despair of His mercy.","Scholarly Modern Commentary"
66482,31955,"Haydock (Revised)","The pagans who witnessed the destruction of their idols but still refused to serve the true God remained in a state of darkness.","Scholarly Modern Commentary"
66483,31956,"Haydock (Revised)","It is a core foolishness of human nature to remain ignorant of God when His existence is so plainly visible in His works. 'He who IS' is the most proper name for the first cause of all things.","Scholarly Modern Commentary"
66484,31957,"Haydock (Revised)","Many in the ancient world worshiped the elements—fire, wind, air, stars, water, or the moon—under various names. These were some of the most ancient and general forms of idolatry.","Scholarly Modern Commentary"
66485,31960,"Haydock (Revised)","All of creation—the heavens and everything else—is a constant announcement of the Creator.","Scholarly Modern Commentary"
66486,31965,"Haydock (Revised)","The error of idolatry lies in treating a material statue as the residence of a god. While some more learned people saw them as mere representations, many wrongly worshiped the works of human hands.","Scholarly Modern Commentary"
66487,31969,"Haydock (Revised)","Statues were often painted in vermilion—a highly esteemed color—on festival days to give them a false sense of life.","Scholarly Modern Commentary"
66488,31970,"Haydock (Revised)","Binding statues with iron or gold was a sign of their fragility. In contrast, the sacred symbols of the faithful are recognized as reminders of the divine, not as the physical residence of the Deity.","Scholarly Modern Commentary"
66489,31975,"Haydock (Revised)","It is common folly to risk one’s life at sea with more confidence in a piece of wood than in the Providence of the Creator.","Scholarly Modern Commentary"
66490,31977,"Haydock (Revised)","It was God who taught the art of navigation to Noah, enabling him to build the ark that saved humanity.","Scholarly Modern Commentary"
66491,31979,"Haydock (Revised)","Long voyages were once seen as a great act of confidence in divine protection.","Scholarly Modern Commentary"
66492,31981,"Haydock (Revised)","The wood that saved Noah was a precursor to the redemption worked out on the cross.","Scholarly Modern Commentary"
66493,31986,"Haydock (Revised)","The invention of idols led to 'spiritual fornication'—a corruption of manners where people justified their own sins by the examples of their false gods.","Scholarly Modern Commentary"
66494,31987,"Haydock (Revised)","Truth exists before any falsehood. Idolatry was a later corruption of human history, and eventually, it will be fully overcome.","Scholarly Modern Commentary"
66495,31989,"Haydock (Revised)","Idolatry often began privately, as families made images to honor their deceased loved ones. Over time, these memorial images became objects of public worship.","Scholarly Modern Commentary"
66496,31992,"Haydock (Revised)","While the arts of sculpture and painting are not sinful, they were once restricted because people were so prone to use them for idolatry.","Scholarly Modern Commentary"
66497,31995,"Haydock (Revised)","The name of God—His glory—should never be given to anything else.","Scholarly Modern Commentary"
